transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
txn_0000018,user_0001,05685983,05702842,interview,VALVOLINE #4443,38.65,2024-02-29,Thursday,Transport,3,1
txn_0000019,user_0001,05685983,05702842,interview,VALVOLINE #6279,41.96,2024-03-04,Monday,Transport,3,1
txn_0000020,user_0001,05685983,05702842,interview,VALVOLINE #8244,29.63,2024-04-01,Monday,Transport,3,1
txn_0000021,user_0001,05685983,05702842,interview,VALVOLINE #9375,86.53,2024-04-08,Monday,Transport,3,1
txn_0000022,user_0001,05685983,05702842,interview,VALVOLINE #3780,95.27,2024-04-10,Wednesday,Transport,3,1
txn_0000023,user_0001,05685983,05702842,interview,VALVOLINE #5649,55.14,2024-05-13,Monday,Transport,3,1
txn_0000024,user_0001,05685983,05702842,interview,VALVOLINE #6491,73.14,2024-05-15,Wednesday,Transport,3,1
txn_0000025,user_0001,05685983,05702842,interview,VALVOLINE #4848,33.98,2024-05-22,Wednesday,Transport,3,1
txn_0000026,user_0001,05685983,05702842,interview,VALVOLINE #4680,99.11,2024-05-22,Wednesday,Transport,3,1
txn_0000027,user_0001,05685983,05702842,interview,SUNOCO #254511,93.63,2024-06-02,Sunday,Transport,3,1
txn_0000028,user_0001,05685983,05702842,interview,VALVOLINE #5011,103.0,2024-06-09,Sunday,Transport,3,1
txn_0000029,user_0001,05685983,05702842,interview,SUNOCO #740967,89.1,2024-06-09,Sunday,Transport,3,1
txn_0000030,user_0001,05685983,05702842,interview,SUNOCO #176365,95.04,2024-06-17,Monday,Transport,3,1
txn_0000031,user_0001,05685983,05702842,interview,VALVOLINE #4185,23.08,2024-06-18,Tuesday,Transport,3,1
txn_0000032,user_0001,05685983,05702842,interview,VALVOLINE #7291,82.87,2024-06-18,Tuesday,Transport,3,1
txn_0000033,user_0001,05685983,05702842,interview,VALVOLINE #4997,48.9,2024-06-25,Tuesday,Transport,3,1
txn_0000034,user_0001,05685983,05702842,interview,VALVOLINE #1090,99.19,2024-06-28,Friday,Transport,3,1
txn_0000035,user_0001,05685983,05702842,interview,SUNOCO #907451,88.39,2024-07-05,Friday,Transport,3,1
txn_0000036,user_0001,05685983,05702842,interview,SUNOCO #916232,93.58,2024-07-16,Tuesday,Transport,3,1
txn_0000037,user_0001,05685983,05702842,interview,VALVOLINE #3881,89.1,2024-08-08,Thursday,Transport,3,1
txn_0000038,user_0001,05685983,05702842,interview,SUNOCO #829716,43.41,2024-08-12,Monday,Transport,3,1
txn_0000039,user_0001,05685983,05702842,interview,VALVOLINE #1822,87.14,2024-09-18,Wednesday,Transport,3,1
txn_0000040,user_0001,05685983,05702842,interview,VALVOLINE #2988,30.08,2024-10-01,Tuesday,Transport,3,1
txn_0000041,user_0001,05685983,05702842,interview,VALVOLINE #8612,92.06,2024-10-02,Wednesday,Transport,3,1
txn_0000042,user_0001,05685983,05702842,interview,VALVOLINE #6198,9.21,2024-10-22,Tuesday,Transport,3,1
txn_0000043,user_0001,05685983,05702842,interview,SUNOCO #564071,0.92,2024-10-24,Thursday,Transport,3,1
txn_0000044,user_0001,05685983,05702842,interview,VALVOLINE #9270,0.09,2024-11-15,Friday,Transport,3,1
txn_0000045,user_0001,05685983,05702842,interview,VALVOLINE #9976,0.01,2024-11-24,Sunday,Transport,3,1
txn_0000051,user_0001,05685983,05702842,interview,VALVOLINE #4919,0.01,2024-12-28,Saturday,Transport,3,1
txn_0000052,user_0001,05685983,05702842,interview,NISSAN MOTOR ACC,116.0,2024-05-20,Monday,Vehicle Payment,3,1
txn_0000053,user_0001,05685983,05702842,interview,GEICO INSURANCE,416.77,2024-02-12,Monday,Vehicle Insurance,3,1
txn_0000054,user_0001,05685983,05702842,interview,GEICO INSURANCE,177.25,2024-03-19,Tuesday,Vehicle Insurance,3,1
txn_0000055,user_0001,05685983,05702842,interview,GEICO INSURANCE,227.92,2024-04-19,Friday,Vehicle Insurance,3,1
txn_0000056,user_0001,05685983,05702842,interview,GEICO INSURANCE,340.25,2024-04-28,Sunday,Vehicle Insurance,3,1
txn_0000057,user_0001,05685983,05702842,interview,GEICO INSURANCE,37.81,2024-12-27,Friday,Vehicle Insurance,3,1
txn_0000058,user_0001,05685983,05702842,interview,UNITED HEALTHCARE,540.14,2024-10-26,Saturday,Health Insurance,3,1
txn_0000059,user_0001,05685983,05702842,interview,AETNA HEALTH,283.19,2024-12-23,Monday,Health Insurance,3,1
txn_0000060,user_0001,05685983,05702842,interview,RITE AID #9947,139.83,2024-06-01,Saturday,Healthcare,3,1
txn_0000061,user_0001,05685983,05702842,interview,RITE AID #4613,216.15,2024-07-18,Thursday,Healthcare,3,1
txn_0000062,user_0001,05685983,05702842,interview,RITE AID #5471,24.02,2024-08-02,Friday,Healthcare,3,1
txn_0000063,user_0001,05685983,05702842,interview,TOPGOLF #848,53.89,2024-01-22,Monday,Entertainment,3,1
txn_0000064,user_0001,05685983,05702842,interview,TOPGOLF #430,11.99,2024-02-05,Monday,Entertainment,3,1
txn_0000065,user_0001,05685983,05702842,interview,DAVE AND BUSTERS,43.62,2024-02-08,Thursday,Entertainment,3,1
txn_0000066,user_0001,05685983,05702842,interview,DAVE AND BUSTERS,78.95,2024-02-24,Saturday,Entertainment,3,1
txn_0000067,user_0001,05685983,05702842,interview,TOPGOLF #561,50.64,2024-02-25,Sunday,Entertainment,3,1
txn_0000068,user_0001,05685983,05702842,interview,TOPGOLF #575,26.0,2024-02-28,Wednesday,Entertainment,3,1
txn_0000069,user_0001,05685983,05702842,interview,TOPGOLF #784,57.14,2024-03-19,Tuesday,Entertainment,3,1
txn_0000070,user_0001,05685983,05702842,interview,TOPGOLF #129,22.15,2024-03-24,Sunday,Entertainment,3,1
txn_0000071,user_0001,05685983,05702842,interview,TOPGOLF #432,73.09,2024-03-31,Sunday,Entertainment,3,1
txn_0000072,user_0001,05685983,05702842,interview,TOPGOLF #317,11.78,2024-04-11,Thursday,Entertainment,3,1
txn_0000073,user_0001,05685983,05702842,interview,TOPGOLF #364,49.58,2024-05-18,Saturday,Entertainment,3,1
txn_0000074,user_0001,05685983,05702842,interview,TOPGOLF #710,67.13,2024-06-08,Saturday,Entertainment,3,1
txn_0000075,user_0001,05685983,05702842,interview,TOPGOLF #382,11.79,2024-06-24,Monday,Entertainment,3,1
txn_0000076,user_0001,05685983,05702842,interview,TOPGOLF #629,75.2,2024-06-26,Wednesday,Entertainment,3,1
txn_0000077,user_0001,05685983,05702842,interview,DAVE AND BUSTERS,22.98,2024-07-04,Thursday,Entertainment,3,1
txn_0000078,user_0001,05685983,05702842,interview,TOPGOLF #837,56.55,2024-07-08,Monday,Entertainment,3,1
txn_0000079,user_0001,05685983,05702842,interview,TOPGOLF #668,14.18,2024-07-08,Monday,Entertainment,3,1
txn_0000080,user_0001,05685983,05702842,interview,TOPGOLF #807,48.05,2024-07-11,Thursday,Entertainment,3,1
txn_0000081,user_0001,05685983,05702842,interview,TOPGOLF #828,30.8,2024-07-22,Monday,Entertainment,3,1
txn_0000082,user_0001,05685983,05702842,interview,TOPGOLF #911,42.67,2024-08-03,Saturday,Entertainment,3,1
txn_0000083,user_0001,05685983,05702842,interview,TOPGOLF #401,87.41,2024-08-09,Friday,Entertainment,3,1
txn_0000084,user_0001,05685983,05702842,interview,TOPGOLF #808,48.05,2024-08-10,Saturday,Entertainment,3,1
txn_0000085,user_0001,05685983,05702842,interview,TOPGOLF #779,86.46,2024-08-23,Friday,Entertainment,3,1
txn_0000086,user_0001,05685983,05702842,interview,TOPGOLF #584,94.69,2024-08-26,Monday,Entertainment,3,1
txn_0000087,user_0001,05685983,05702842,interview,TOPGOLF #452,34.98,2024-09-04,Wednesday,Entertainment,3,1
txn_0000088,user_0001,05685983,05702842,interview,TOPGOLF #863,17.44,2024-09-07,Saturday,Entertainment,3,1
txn_0000089,user_0001,05685983,05702842,interview,TOPGOLF #460,11.0,2024-09-16,Monday,Entertainment,3,1
txn_0000090,user_0001,05685983,05702842,interview,TOPGOLF #377,64.56,2024-09-29,Sunday,Entertainment,3,1
txn_0000091,user_0001,05685983,05702842,interview,TOPGOLF #336,111.99,2024-10-02,Wednesday,Entertainment,3,1
txn_0000092,user_0001,05685983,05702842,interview,TOPGOLF #297,45.05,2024-10-16,Wednesday,Entertainment,3,1
txn_0000093,user_0001,05685983,05702842,interview,TOPGOLF #860,75.96,2024-10-21,Monday,Entertainment,3,1
txn_0000094,user_0001,05685983,05702842,interview,TOPGOLF #880,89.47,2024-10-30,Wednesday,Entertainment,3,1
txn_0000095,user_0001,05685983,05702842,interview,TOPGOLF #296,76.13,2024-11-03,Sunday,Entertainment,3,1
txn_0000096,user_0001,05685983,05702842,interview,TOPGOLF #595,86.69,2024-11-06,Wednesday,Entertainment,3,1
txn_0000097,user_0001,05685983,05702842,interview,TOPGOLF #703,106.81,2024-11-11,Monday,Entertainment,3,1
txn_0000098,user_0001,05685983,05702842,interview,DAVE AND BUSTERS,29.53,2024-11-18,Monday,Entertainment,3,1
txn_0000099,user_0001,05685983,05702842,interview,TOPGOLF #389,11.1,2024-11-21,Thursday,Entertainment,3,1
txn_0000100,user_0001,05685983,05702842,interview,DAVE AND BUSTERS,24.7,2024-11-27,Wednesday,Entertainment,3,1
txn_0000101,user_0001,05685983,05702842,interview,DAVE AND BUSTERS,22.0,2024-11-29,Friday,Entertainment,3,1
txn_0000102,user_0001,05685983,05702842,interview,TOPGOLF #469,77.95,2024-12-12,Thursday,Entertainment,3,1
txn_0000103,user_0001,05685983,05702842,interview,TOPGOLF #114,19.66,2024-12-16,Monday,Entertainment,3,1
txn_0000104,user_0001,05685983,05702842,interview,TOPGOLF #229,1.97,2024-12-19,Thursday,Entertainment,3,1
txn_0000105,user_0001,05685983,05702842,interview,TOPGOLF #155,0.2,2024-12-22,Sunday,Entertainment,3,1
txn_0000106,user_0001,05685983,05702842,interview,TOPGOLF #814,0.02,2024-12-28,Saturday,Entertainment,3,1
txn_0000107,user_0001,05685983,05702842,interview,SPOTIFY USA,26.7,2024-01-02,Tuesday,Streaming,3,1
txn_0000108,user_0001,05685983,05702842,interview,SPOTIFY USA,19.6,2024-01-31,Wednesday,Streaming,3,1
txn_0000109,user_0001,05685983,05702842,interview,SPOTIFY USA,22.26,2024-02-08,Thursday,Streaming,3,1
txn_0000110,user_0001,05685983,05702842,interview,SPOTIFY USA,7.18,2024-02-12,Monday,Streaming,3,1
txn_0000111,user_0001,05685983,05702842,interview,SPOTIFY USA,5.08,2024-02-20,Tuesday,Streaming,3,1
txn_0000112,user_0001,05685983,05702842,interview,SPOTIFY USA,11.4,2024-03-21,Thursday,Streaming,3,1
txn_0000113,user_0001,05685983,05702842,interview,AMAZON PRIME,15.91,2024-03-29,Friday,Streaming,3,1
txn_0000114,user_0001,05685983,05702842,interview,SPOTIFY USA,12.7,2024-04-16,Tuesday,Streaming,3,1
txn_0000115,user_0001,05685983,05702842,interview,SPOTIFY USA,27.2,2024-04-18,Thursday,Streaming,3,1
txn_0000116,user_0001,05685983,05702842,interview,SPOTIFY USA,10.66,2024-04-25,Thursday,Streaming,3,1
txn_0000117,user_0001,05685983,05702842,interview,SPOTIFY USA,24.79,2024-05-15,Wednesday,Streaming,3,1
txn_0000118,user_0001,05685983,05702842,interview,SPOTIFY USA,7.45,2024-06-01,Saturday,Streaming,3,1
txn_0000119,user_0001,05685983,05702842,interview,AMAZON PRIME,6.32,2024-06-05,Wednesday,Streaming,3,1
txn_0000120,user_0001,05685983,05702842,interview,SPOTIFY USA,16.21,2024-07-13,Saturday,Streaming,3,1
txn_0000121,user_0001,05685983,05702842,interview,SPOTIFY USA,18.19,2024-08-07,Wednesday,Streaming,3,1
txn_0000122,user_0001,05685983,05702842,interview,SPOTIFY USA,20.73,2024-08-18,Sunday,Streaming,3,1
txn_0000123,user_0001,05685983,05702842,interview,SPOTIFY USA,8.32,2024-09-24,Tuesday,Streaming,3,1
txn_0000124,user_0001,05685983,05702842,interview,SPOTIFY USA,23.62,2024-10-09,Wednesday,Streaming,3,1
txn_0000125,user_0001,05685983,05702842,interview,SPOTIFY USA,26.82,2024-10-18,Friday,Streaming,3,1
txn_0000126,user_0001,05685983,05702842,interview,SPOTIFY USA,6.78,2024-10-28,Monday,Streaming,3,1
txn_0000127,user_0001,05685983,05702842,interview,SPOTIFY USA,10.56,2024-11-08,Friday,Streaming,3,1
txn_0000128,user_0001,05685983,05702842,interview,SPOTIFY USA,17.75,2024-11-12,Tuesday,Streaming,3,1
txn_0000129,user_0001,05685983,05702842,interview,AMAZON PRIME,8.79,2024-11-13,Wednesday,Streaming,3,1
txn_0000130,user_0001,05685983,05702842,interview,AMAZON PRIME,0.88,2024-11-16,Saturday,Streaming,3,1
txn_0000131,user_0001,05685983,05702842,interview,SPOTIFY USA,0.1,2024-12-04,Wednesday,Streaming,3,1
txn_0000132,user_0001,05685983,05702842,interview,KOHLS #1888,86.71,2024-01-01,Monday,Clothing,3,1
txn_0000133,user_0001,05685983,05702842,interview,KOHLS #6927,61.53,2024-01-19,Friday,Clothing,3,1
txn_0000134,user_0001,05685983,05702842,interview,KOHLS #9167,76.58,2024-02-15,Thursday,Clothing,3,1
txn_0000135,user_0001,05685983,05702842,interview,KOHLS #1845,56.65,2024-02-23,Friday,Clothing,3,1
txn_0000136,user_0001,05685983,05702842,interview,KOHLS #9998,97.62,2024-02-29,Thursday,Clothing,3,1
txn_0000137,user_0001,05685983,05702842,interview,KOHLS #5719,81.98,2024-03-23,Saturday,Clothing,3,1
txn_0000138,user_0001,05685983,05702842,interview,KOHLS #8941,106.5,2024-05-09,Thursday,Clothing,3,1
txn_0000139,user_0001,05685983,05702842,interview,KOHLS #4920,151.08,2024-05-27,Monday,Clothing,3,1
txn_0000140,user_0001,05685983,05702842,interview,KOHLS #6091,127.38,2024-06-10,Monday,Clothing,3,1
txn_0000141,user_0001,05685983,05702842,interview,KOHLS #7684,107.37,2024-06-14,Friday,Clothing,3,1
txn_0000142,user_0001,05685983,05702842,interview,KOHLS #2858,18.96,2024-06-17,Monday,Clothing,3,1
txn_0000143,user_0001,05685983,05702842,interview,KOHLS #2924,50.03,2024-06-27,Thursday,Clothing,3,1
txn_0000144,user_0001,05685983,05702842,interview,KOHLS #3522,118.17,2024-07-24,Wednesday,Clothing,3,1
txn_0000145,user_0001,05685983,05702842,interview,KOHLS #5781,146.66,2024-07-25,Thursday,Clothing,3,1
txn_0000146,user_0001,05685983,05702842,interview,KOHLS #5479,104.83,2024-07-28,Sunday,Clothing,3,1
txn_0000147,user_0001,05685983,05702842,interview,KOHLS #8905,18.17,2024-07-29,Monday,Clothing,3,1
txn_0000148,user_0001,05685983,05702842,interview,ROSS STORES #4993,132.01,2024-08-20,Tuesday,Clothing,3,1
txn_0000149,user_0001,05685983,05702842,interview,KOHLS #3369,140.68,2024-08-28,Wednesday,Clothing,3,1
txn_0000150,user_0001,05685983,05702842,interview,KOHLS #9327,103.17,2024-09-08,Sunday,Clothing,3,1
txn_0000151,user_0001,05685983,05702842,interview,KOHLS #3236,131.76,2024-09-10,Tuesday,Clothing,3,1
txn_0000152,user_0001,05685983,05702842,interview,ROSS STORES #5526,41.8,2024-09-20,Friday,Clothing,3,1
txn_0000153,user_0001,05685983,05702842,interview,KOHLS #7798,6.32,2024-10-04,Friday,Clothing,3,1
txn_0000154,user_0001,05685983,05702842,interview,KOHLS #9318,0.63,2024-10-08,Tuesday,Clothing,3,1
txn_0000155,user_0001,05685983,05702842,interview,KOHLS #1042,0.06,2024-12-02,Monday,Clothing,3,1
txn_0000156,user_0001,05685983,05702842,interview,KOHLS #5891,0.01,2024-12-05,Thursday,Clothing,3,1
txn_0000158,user_0001,05685983,05702842,interview,ROSS STORES #8316,0.01,2024-12-21,Saturday,Clothing,3,1
txn_0000159,user_0001,05685983,05702842,interview,WAYFAIR*ORDER,312.68,2024-07-12,Friday,Home Improvement,3,1
txn_0000160,user_0001,05685983,05702842,interview,WAYFAIR*ORDER,208.99,2024-10-05,Saturday,Home Improvement,3,1
txn_0000161,user_0001,05685983,05702842,interview,WAYFAIR*ORDER,78.33,2024-10-09,Wednesday,Home Improvement,3,1
txn_0000162,user_0001,05685983,05702842,interview,STATE FARM LIFE,251.38,2024-01-05,Friday,Insurance,3,1
txn_0000163,user_0001,05685983,05702842,interview,ALLSTATE LIFE,210.41,2024-01-12,Friday,Insurance,3,1
txn_0000164,user_0001,05685983,05702842,interview,STATE FARM LIFE,100.14,2024-01-26,Friday,Insurance,3,1
txn_0000165,user_0001,05685983,05702842,interview,STATE FARM LIFE,276.83,2024-02-10,Saturday,Insurance,3,1
txn_0000166,user_0001,05685983,05702842,interview,STATE FARM LIFE,38.23,2024-02-24,Saturday,Insurance,3,1
txn_0000167,user_0001,05685983,05702842,interview,STATE FARM LIFE,266.77,2024-03-14,Thursday,Insurance,3,1
txn_0000168,user_0001,05685983,05702842,interview,STATE FARM LIFE,253.9,2024-03-15,Friday,Insurance,3,1
txn_0000169,user_0001,05685983,05702842,interview,STATE FARM LIFE,288.52,2024-03-28,Thursday,Insurance,3,1
txn_0000170,user_0001,05685983,05702842,interview,STATE FARM LIFE,149.86,2024-03-30,Saturday,Insurance,3,1
txn_0000171,user_0001,05685983,05702842,interview,STATE FARM LIFE,240.36,2024-04-11,Thursday,Insurance,3,1
txn_0000172,user_0001,05685983,05702842,interview,STATE FARM LIFE,291.56,2024-04-28,Sunday,Insurance,3,1
txn_0000173,user_0001,05685983,05702842,interview,STATE FARM LIFE,343.75,2024-05-01,Wednesday,Insurance,3,1
txn_0000174,user_0001,05685983,05702842,interview,STATE FARM LIFE,185.48,2024-05-03,Friday,Insurance,3,1
txn_0000175,user_0001,05685983,05702842,interview,STATE FARM LIFE,36.07,2024-05-05,Sunday,Insurance,3,1
txn_0000176,user_0001,05685983,05702842,interview,STATE FARM LIFE,187.75,2024-05-08,Wednesday,Insurance,3,1
txn_0000177,user_0001,05685983,05702842,interview,STATE FARM LIFE,216.4,2024-05-10,Friday,Insurance,3,1
txn_0000178,user_0001,05685983,05702842,interview,ALLSTATE LIFE,307.52,2024-05-10,Friday,Insurance,3,1
txn_0000179,user_0001,05685983,05702842,interview,STATE FARM LIFE,308.99,2024-05-26,Sunday,Insurance,3,1
txn_0000180,user_0001,05685983,05702842,interview,STATE FARM LIFE,167.54,2024-05-27,Monday,Insurance,3,1
txn_0000181,user_0001,05685983,05702842,interview,STATE FARM LIFE,195.46,2024-05-30,Thursday,Insurance,3,1
txn_0000182,user_0001,05685983,05702842,interview,STATE FARM LIFE,172.96,2024-05-31,Friday,Insurance,3,1
txn_0000183,user_0001,05685983,05702842,interview,ALLSTATE LIFE,259.52,2024-05-31,Friday,Insurance,3,1
txn_0000184,user_0001,05685983,05702842,interview,STATE FARM LIFE,157.65,2024-06-03,Monday,Insurance,3,1
txn_0000185,user_0001,05685983,05702842,interview,STATE FARM LIFE,237.46,2024-06-25,Tuesday,Insurance,3,1
txn_0000186,user_0001,05685983,05702842,interview,STATE FARM LIFE,74.32,2024-07-02,Tuesday,Insurance,3,1
txn_0000187,user_0001,05685983,05702842,interview,STATE FARM LIFE,177.05,2024-07-10,Wednesday,Insurance,3,1
txn_0000188,user_0001,05685983,05702842,interview,ALLSTATE LIFE,339.96,2024-07-14,Sunday,Insurance,3,1
txn_0000189,user_0001,05685983,05702842,interview,ALLSTATE LIFE,134.37,2024-07-14,Sunday,Insurance,3,1
txn_0000190,user_0001,05685983,05702842,interview,ALLSTATE LIFE,249.82,2024-07-15,Monday,Insurance,3,1
txn_0000191,user_0001,05685983,05702842,interview,STATE FARM LIFE,235.85,2024-07-22,Monday,Insurance,3,1
txn_0000192,user_0001,05685983,05702842,interview,ALLSTATE LIFE,301.68,2024-08-05,Monday,Insurance,3,1
txn_0000193,user_0001,05685983,05702842,interview,ALLSTATE LIFE,301.86,2024-08-08,Thursday,Insurance,3,1
txn_0000194,user_0001,05685983,05702842,interview,STATE FARM LIFE,304.15,2024-08-14,Wednesday,Insurance,3,1
txn_0000195,user_0001,05685983,05702842,interview,STATE FARM LIFE,147.88,2024-08-21,Wednesday,Insurance,3,1
txn_0000196,user_0001,05685983,05702842,interview,STATE FARM LIFE,127.23,2024-08-23,Friday,Insurance,3,1
txn_0000197,user_0001,05685983,05702842,interview,STATE FARM LIFE,241.34,2024-08-26,Monday,Insurance,3,1
txn_0000198,user_0001,05685983,05702842,interview,STATE FARM LIFE,24.13,2024-09-04,Wednesday,Insurance,3,1
txn_0000199,user_0001,05685983,05702842,interview,STATE FARM LIFE,2.41,2024-09-11,Wednesday,Insurance,3,1
txn_0000200,user_0001,05685983,05702842,interview,STATE FARM LIFE,0.24,2024-09-11,Wednesday,Insurance,3,1
txn_0000201,user_0001,05685983,05702842,interview,ALLSTATE LIFE,0.02,2024-10-07,Monday,Insurance,3,1
txn_0000215,user_0001,05685983,05702842,interview,STATE FARM LIFE,0.01,2024-12-24,Tuesday,Insurance,3,1
txn_0000216,user_0001,05685983,05702842,interview,FIDELITY INVEST,500,2024-01-11,Thursday,Savings,3,1
txn_0000217,user_0001,05685983,05702842,interview,FIDELITY INVEST,269.92,2024-01-17,Wednesday,Savings,3,1
txn_0000218,user_0001,05685983,05702842,interview,FIDELITY INVEST,450.45,2024-01-26,Friday,Savings,3,1
txn_0000219,user_0001,05685983,05702842,interview,FIDELITY INVEST,474.5,2024-02-01,Thursday,Savings,3,1
txn_0000220,user_0001,05685983,05702842,interview,FIDELITY INVEST,466.66,2024-02-16,Friday,Savings,3,1
txn_0000221,user_0001,05685983,05702842,interview,FIDELITY INVEST,357.13,2024-02-20,Tuesday,Savings,3,1
txn_0000222,user_0001,05685983,05702842,interview,FIDELITY INVEST,500,2024-04-07,Sunday,Savings,3,1
txn_0000223,user_0001,05685983,05702842,interview,WEALTHFRONT,475.51,2024-04-18,Thursday,Savings,3,1
txn_0000224,user_0001,05685983,05702842,interview,FIDELITY INVEST,134.67,2024-04-21,Sunday,Savings,3,1
txn_0000225,user_0001,05685983,05702842,interview,FIDELITY INVEST,89.02,2024-04-30,Tuesday,Savings,3,1
txn_0000226,user_0001,05685983,05702842,interview,WEALTHFRONT,83.82,2024-05-21,Tuesday,Savings,3,1
txn_0000227,user_0001,05685983,05702842,interview,FIDELITY INVEST,500,2024-05-23,Thursday,Savings,3,1
txn_0000228,user_0001,05685983,05702842,interview,WEALTHFRONT,134.32,2024-06-19,Wednesday,Savings,3,1
txn_0000229,user_0001,05685983,05702842,interview,FIDELITY INVEST,210.27,2024-07-02,Tuesday,Savings,3,1
txn_0000230,user_0001,05685983,05702842,interview,FIDELITY INVEST,404.03,2024-07-04,Thursday,Savings,3,1
txn_0000231,user_0001,05685983,05702842,interview,FIDELITY INVEST,308.73,2024-07-07,Sunday,Savings,3,1
txn_0000232,user_0001,05685983,05702842,interview,FIDELITY INVEST,297.45,2024-07-08,Monday,Savings,3,1
txn_0000233,user_0001,05685983,05702842,interview,FIDELITY INVEST,500,2024-07-22,Monday,Savings,3,1
txn_0000234,user_0001,05685983,05702842,interview,FIDELITY INVEST,500,2024-07-27,Saturday,Savings,3,1
txn_0000235,user_0001,05685983,05702842,interview,FIDELITY INVEST,405.72,2024-08-20,Tuesday,Savings,3,1
txn_0000236,user_0001,05685983,05702842,interview,FIDELITY INVEST,435.9,2024-11-11,Monday,Savings,3,1
txn_0000237,user_0001,05685983,05702842,interview,FIDELITY INVEST,171.66,2024-11-24,Sunday,Savings,3,1
txn_0000238,user_0001,05685983,05702842,interview,FIDELITY INVEST,17.17,2024-11-26,Tuesday,Savings,3,1
txn_0000239,user_0001,05685983,05702842,interview,FIDELITY INVEST,1.72,2024-12-05,Thursday,Savings,3,1
txn_0000240,user_0001,05685983,05702842,interview,FIDELITY INVEST,0.17,2024-12-17,Tuesday,Savings,3,1
txn_0000241,user_0001,05685983,05702842,interview,FIDELITY INVEST,0.02,2024-12-19,Thursday,Savings,3,1
txn_0000242,user_0001,05685983,05702842,interview,DELTA AIR LINES,538.31,2024-02-25,Sunday,Travel,3,1
txn_0000243,user_0001,05685983,05702842,interview,DELTA AIR LINES,742.96,2024-07-04,Thursday,Travel,3,1
txn_0000244,user_0001,05685983,05702842,interview,DELTA AIR LINES,196.86,2024-09-19,Thursday,Travel,3,1
txn_0000245,user_0001,05685983,05702842,interview,SOUTHWEST AIR,21.87,2024-10-30,Wednesday,Travel,3,1
txn_0000246,user_0001,05685983,05702842,interview,GOODWILL DONAT,141.44,2024-02-03,Saturday,Charitable Giving,3,1
txn_0000247,user_0001,05685983,05702842,interview,GOODWILL DONAT,69.63,2024-02-07,Wednesday,Charitable Giving,3,1
txn_0000248,user_0001,05685983,05702842,interview,GOODWILL DONAT,138.31,2024-02-11,Sunday,Charitable Giving,3,1
txn_0000249,user_0001,05685983,05702842,interview,UNITED WAY,15.26,2024-03-05,Tuesday,Charitable Giving,3,1
txn_0000250,user_0001,05685983,05702842,interview,GOODWILL DONAT,209.72,2024-03-16,Saturday,Charitable Giving,3,1
txn_0000251,user_0001,05685983,05702842,interview,GOODWILL DONAT,131.08,2024-05-20,Monday,Charitable Giving,3,1
txn_0000252,user_0001,05685983,05702842,interview,GOODWILL DONAT,13.11,2024-08-15,Thursday,Charitable Giving,3,1
txn_0000253,user_0001,05685983,05702842,interview,GOODWILL DONAT,1.31,2024-11-15,Friday,Charitable Giving,3,1
txn_0000254,user_0001,05685983,05702842,interview,GOODWILL DONAT,0.15,2024-12-30,Monday,Charitable Giving,3,1
txn_0000255,user_0001,05685983,05702842,interview,CHASE MORTGAGE,3547.8,2024-10-09,Wednesday,Rent / Mortgage,3,1
