transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
txn_0000086,user_0002,05273042,05487262,diary,KROGER #1339,117.25,2023-01-17,Tuesday,Groceries,3,1
txn_0000087,user_0002,05273042,05487262,diary,STOP AND SHOP,25.82,2023-01-21,Saturday,Groceries,3,1
txn_0000088,user_0002,05273042,05487262,diary,KROGER #5415,84.49,2023-01-27,Friday,Groceries,3,1
txn_0000089,user_0002,05273042,05487262,diary,KROGER #3870,94.59,2023-01-31,Tuesday,Groceries,3,1
txn_0000090,user_0002,05273042,05487262,diary,KROGER #8245,86.43,2023-01-31,Tuesday,Groceries,3,1
txn_0000091,user_0002,05273042,05487262,diary,STOP AND SHOP,76.16,2023-02-03,Friday,Groceries,3,1
txn_0000092,user_0002,05273042,05487262,diary,KROGER #8141,152.39,2023-02-06,Monday,Groceries,3,1
txn_0000093,user_0002,05273042,05487262,diary,KROGER #9056,90.2,2023-02-06,Monday,Groceries,3,1
txn_0000094,user_0002,05273042,05487262,diary,STOP AND SHOP,46.03,2023-02-07,Tuesday,Groceries,3,1
txn_0000095,user_0002,05273042,05487262,diary,KROGER #7690,49.36,2023-02-08,Wednesday,Groceries,3,1
txn_0000096,user_0002,05273042,05487262,diary,KROGER #2713,99.13,2023-02-11,Saturday,Groceries,3,1
txn_0000097,user_0002,05273042,05487262,diary,STOP AND SHOP,117.67,2023-02-13,Monday,Groceries,3,1
txn_0000098,user_0002,05273042,05487262,diary,KROGER #9117,112.69,2023-02-20,Monday,Groceries,3,1
txn_0000099,user_0002,05273042,05487262,diary,KROGER #7561,156.42,2023-02-28,Tuesday,Groceries,3,1
txn_0000100,user_0002,05273042,05487262,diary,STOP AND SHOP,135.55,2023-03-02,Thursday,Groceries,3,1
txn_0000101,user_0002,05273042,05487262,diary,KROGER #8451,90.94,2023-03-14,Tuesday,Groceries,3,1
txn_0000102,user_0002,05273042,05487262,diary,KROGER #5135,142.91,2023-03-18,Saturday,Groceries,3,1
txn_0000103,user_0002,05273042,05487262,diary,KROGER #7622,109.32,2023-03-20,Monday,Groceries,3,1
txn_0000104,user_0002,05273042,05487262,diary,STOP AND SHOP,70.41,2023-03-22,Wednesday,Groceries,3,1
txn_0000105,user_0002,05273042,05487262,diary,STOP AND SHOP,59.35,2023-03-22,Wednesday,Groceries,3,1
txn_0000106,user_0002,05273042,05487262,diary,KROGER #9889,158.59,2023-03-26,Sunday,Groceries,3,1
txn_0000107,user_0002,05273042,05487262,diary,KROGER #1888,64.17,2023-03-30,Thursday,Groceries,3,1
txn_0000108,user_0002,05273042,05487262,diary,KROGER #6927,88.92,2023-04-12,Wednesday,Groceries,3,1
txn_0000109,user_0002,05273042,05487262,diary,KROGER #9167,132.07,2023-04-17,Monday,Groceries,3,1
txn_0000110,user_0002,05273042,05487262,diary,KROGER #1845,106.06,2023-04-19,Wednesday,Groceries,3,1
txn_0000111,user_0002,05273042,05487262,diary,KROGER #9998,120.22,2023-04-26,Wednesday,Groceries,3,1
txn_0000112,user_0002,05273042,05487262,diary,KROGER #5719,72.44,2023-04-26,Wednesday,Groceries,3,1
txn_0000113,user_0002,05273042,05487262,diary,KROGER #8941,95.18,2023-04-29,Saturday,Groceries,3,1
txn_0000114,user_0002,05273042,05487262,diary,KROGER #4920,70.8,2023-04-30,Sunday,Groceries,3,1
txn_0000115,user_0002,05273042,05487262,diary,KROGER #6091,94.21,2023-05-03,Wednesday,Groceries,3,1
txn_0000116,user_0002,05273042,05487262,diary,KROGER #7684,75.09,2023-05-08,Monday,Groceries,3,1
txn_0000117,user_0002,05273042,05487262,diary,KROGER #2858,61.2,2023-05-10,Wednesday,Groceries,3,1
txn_0000118,user_0002,05273042,05487262,diary,KROGER #2924,64.27,2023-05-16,Tuesday,Groceries,3,1
txn_0000119,user_0002,05273042,05487262,diary,KROGER #3522,109.85,2023-05-17,Wednesday,Groceries,3,1
txn_0000120,user_0002,05273042,05487262,diary,KROGER #5781,150.74,2023-05-20,Saturday,Groceries,3,1
txn_0000121,user_0002,05273042,05487262,diary,KROGER #5479,104.03,2023-05-28,Sunday,Groceries,3,1
txn_0000122,user_0002,05273042,05487262,diary,KROGER #8905,98.39,2023-05-28,Sunday,Groceries,3,1
txn_0000123,user_0002,05273042,05487262,diary,STOP AND SHOP,51.51,2023-05-30,Tuesday,Groceries,3,1
txn_0000124,user_0002,05273042,05487262,diary,KROGER #3369,58.76,2023-06-02,Friday,Groceries,3,1
txn_0000125,user_0002,05273042,05487262,diary,KROGER #9327,82.53,2023-06-05,Monday,Groceries,3,1
txn_0000126,user_0002,05273042,05487262,diary,KROGER #3236,103.95,2023-06-05,Monday,Groceries,3,1
txn_0000127,user_0002,05273042,05487262,diary,STOP AND SHOP,58.61,2023-06-06,Tuesday,Groceries,3,1
txn_0000128,user_0002,05273042,05487262,diary,KROGER #7798,92.56,2023-06-15,Thursday,Groceries,3,1
txn_0000129,user_0002,05273042,05487262,diary,KROGER #9318,126.51,2023-07-14,Friday,Groceries,3,1
txn_0000130,user_0002,05273042,05487262,diary,KROGER #1042,88.54,2023-07-25,Tuesday,Groceries,3,1
txn_0000131,user_0002,05273042,05487262,diary,KROGER #5891,26.48,2023-07-26,Wednesday,Groceries,3,1
txn_0000132,user_0002,05273042,05487262,diary,STOP AND SHOP,66.37,2023-07-29,Saturday,Groceries,3,1
txn_0000133,user_0002,05273042,05487262,diary,KROGER #9022,82.23,2023-08-02,Wednesday,Groceries,3,1
txn_0000134,user_0002,05273042,05487262,diary,STOP AND SHOP,59.04,2023-08-07,Monday,Groceries,3,1
txn_0000135,user_0002,05273042,05487262,diary,KROGER #8935,119.61,2023-08-10,Thursday,Groceries,3,1
txn_0000136,user_0002,05273042,05487262,diary,KROGER #9903,77.14,2023-08-15,Tuesday,Groceries,3,1
txn_0000137,user_0002,05273042,05487262,diary,KROGER #6272,103.7,2023-08-19,Saturday,Groceries,3,1
txn_0000138,user_0002,05273042,05487262,diary,STOP AND SHOP,73.5,2023-08-19,Saturday,Groceries,3,1
txn_0000139,user_0002,05273042,05487262,diary,STOP AND SHOP,167.51,2023-08-21,Monday,Groceries,3,1
txn_0000140,user_0002,05273042,05487262,diary,KROGER #7274,103.26,2023-08-28,Monday,Groceries,3,1
txn_0000141,user_0002,05273042,05487262,diary,KROGER #7730,74.66,2023-08-29,Tuesday,Groceries,3,1
txn_0000142,user_0002,05273042,05487262,diary,KROGER #8749,89.34,2023-09-02,Saturday,Groceries,3,1
txn_0000143,user_0002,05273042,05487262,diary,KROGER #7246,68.15,2023-09-09,Saturday,Groceries,3,1
txn_0000144,user_0002,05273042,05487262,diary,KROGER #3492,57.2,2023-09-10,Sunday,Groceries,3,1
txn_0000145,user_0002,05273042,05487262,diary,KROGER #1606,127.86,2023-09-14,Thursday,Groceries,3,1
txn_0000146,user_0002,05273042,05487262,diary,KROGER #6439,69.44,2023-09-25,Monday,Groceries,3,1
txn_0000147,user_0002,05273042,05487262,diary,STOP AND SHOP,130.97,2023-10-04,Wednesday,Groceries,3,1
txn_0000148,user_0002,05273042,05487262,diary,STOP AND SHOP,160.93,2023-10-10,Tuesday,Groceries,3,1
txn_0000149,user_0002,05273042,05487262,diary,KROGER #9617,123.38,2023-10-13,Friday,Groceries,3,1
txn_0000150,user_0002,05273042,05487262,diary,STOP AND SHOP,51.58,2023-10-16,Monday,Groceries,3,1
txn_0000151,user_0002,05273042,05487262,diary,KROGER #3361,130.36,2023-10-19,Thursday,Groceries,3,1
txn_0000152,user_0002,05273042,05487262,diary,KROGER #3529,63.82,2023-10-19,Thursday,Groceries,3,1
txn_0000153,user_0002,05273042,05487262,diary,KROGER #5342,108.9,2023-10-23,Monday,Groceries,3,1
txn_0000154,user_0002,05273042,05487262,diary,KROGER #7512,133.47,2023-10-29,Sunday,Groceries,3,1
txn_0000155,user_0002,05273042,05487262,diary,KROGER #6383,109.94,2023-10-29,Sunday,Groceries,3,1
txn_0000156,user_0002,05273042,05487262,diary,STOP AND SHOP,165.19,2023-11-01,Wednesday,Groceries,3,1
txn_0000157,user_0002,05273042,05487262,diary,STOP AND SHOP,143.9,2023-11-01,Wednesday,Groceries,3,1
txn_0000158,user_0002,05273042,05487262,diary,KROGER #6188,66.66,2023-11-02,Thursday,Groceries,3,1
txn_0000159,user_0002,05273042,05487262,diary,KROGER #8994,75.97,2023-11-03,Friday,Groceries,3,1
txn_0000160,user_0002,05273042,05487262,diary,STOP AND SHOP,67.53,2023-11-06,Monday,Groceries,3,1
txn_0000161,user_0002,05273042,05487262,diary,KROGER #2121,125.95,2023-11-07,Tuesday,Groceries,3,1
txn_0000162,user_0002,05273042,05487262,diary,KROGER #5708,42.23,2023-11-09,Thursday,Groceries,3,1
txn_0000163,user_0002,05273042,05487262,diary,STOP AND SHOP,30.55,2023-11-13,Monday,Groceries,3,1
txn_0000164,user_0002,05273042,05487262,diary,KROGER #8110,31.85,2023-11-14,Tuesday,Groceries,3,1
txn_0000165,user_0002,05273042,05487262,diary,STOP AND SHOP,66.07,2023-11-17,Friday,Groceries,3,1
txn_0000166,user_0002,05273042,05487262,diary,KROGER #2646,159.95,2023-11-17,Friday,Groceries,3,1
txn_0000167,user_0002,05273042,05487262,diary,KROGER #5906,115.85,2023-11-19,Sunday,Groceries,3,1
txn_0000168,user_0002,05273042,05487262,diary,STOP AND SHOP,132.4,2023-11-28,Tuesday,Groceries,3,1
txn_0000169,user_0002,05273042,05487262,diary,KROGER #1919,38.77,2023-12-05,Tuesday,Groceries,3,1
txn_0000170,user_0002,05273042,05487262,diary,KROGER #7141,25.77,2023-12-18,Monday,Groceries,3,1
txn_0000171,user_0002,05273042,05487262,diary,KROGER #5000,64.94,2023-12-19,Tuesday,Groceries,3,1
txn_0000172,user_0002,05273042,05487262,diary,KROGER #3950,92.93,2023-12-19,Tuesday,Groceries,3,1
txn_0000173,user_0002,05273042,05487262,diary,KROGER #2293,73.06,2023-12-25,Monday,Groceries,3,1
txn_0000174,user_0002,05273042,05487262,diary,KROGER #7267,500,2023-12-26,Tuesday,Groceries,3,1
txn_0000175,user_0002,05273042,05487262,diary,CHICK-FIL-A #2041,41.78,2023-01-02,Monday,Dining Out,3,1
txn_0000176,user_0002,05273042,05487262,diary,CHICK-FIL-A #6931,20.64,2023-01-08,Sunday,Dining Out,3,1
txn_0000177,user_0002,05273042,05487262,diary,CHICK-FIL-A #2786,58.14,2023-01-11,Wednesday,Dining Out,3,1
txn_0000178,user_0002,05273042,05487262,diary,CHICK-FIL-A #4629,15.19,2023-01-14,Saturday,Dining Out,3,1
txn_0000179,user_0002,05273042,05487262,diary,SUBWAY #15683,32.93,2023-01-17,Tuesday,Dining Out,3,1
txn_0000180,user_0002,05273042,05487262,diary,CHICK-FIL-A #9543,21.37,2023-01-20,Friday,Dining Out,3,1
txn_0000181,user_0002,05273042,05487262,diary,CHICK-FIL-A #1510,21.45,2023-01-24,Tuesday,Dining Out,3,1
txn_0000182,user_0002,05273042,05487262,diary,CHICK-FIL-A #8847,7.72,2023-01-26,Thursday,Dining Out,3,1
txn_0000183,user_0002,05273042,05487262,diary,SUBWAY #65872,52.1,2023-01-27,Friday,Dining Out,3,1
txn_0000184,user_0002,05273042,05487262,diary,CHICK-FIL-A #9032,57.49,2023-02-01,Wednesday,Dining Out,3,1
txn_0000185,user_0002,05273042,05487262,diary,CHICK-FIL-A #8267,45.01,2023-02-02,Thursday,Dining Out,3,1
txn_0000186,user_0002,05273042,05487262,diary,CHICK-FIL-A #2323,16.02,2023-02-16,Thursday,Dining Out,3,1
txn_0000187,user_0002,05273042,05487262,diary,CHICK-FIL-A #3430,31.85,2023-02-20,Monday,Dining Out,3,1
txn_0000188,user_0002,05273042,05487262,diary,CHICK-FIL-A #5505,26.48,2023-02-20,Monday,Dining Out,3,1
txn_0000189,user_0002,05273042,05487262,diary,CHICK-FIL-A #9984,39.99,2023-02-25,Saturday,Dining Out,3,1
txn_0000190,user_0002,05273042,05487262,diary,CHICK-FIL-A #7240,42.85,2023-02-26,Sunday,Dining Out,3,1
txn_0000191,user_0002,05273042,05487262,diary,SUBWAY #79541,30.88,2023-03-01,Wednesday,Dining Out,3,1
txn_0000192,user_0002,05273042,05487262,diary,CHICK-FIL-A #9282,21.16,2023-03-04,Saturday,Dining Out,3,1
txn_0000193,user_0002,05273042,05487262,diary,CHICK-FIL-A #2624,54.37,2023-03-06,Monday,Dining Out,3,1
txn_0000194,user_0002,05273042,05487262,diary,CHICK-FIL-A #2874,18.32,2023-03-06,Monday,Dining Out,3,1
txn_0000195,user_0002,05273042,05487262,diary,SUBWAY #95316,28.67,2023-03-08,Wednesday,Dining Out,3,1
txn_0000196,user_0002,05273042,05487262,diary,SUBWAY #82264,34.16,2023-03-09,Thursday,Dining Out,3,1
txn_0000197,user_0002,05273042,05487262,diary,CHICK-FIL-A #4522,20.44,2023-03-11,Saturday,Dining Out,3,1
txn_0000198,user_0002,05273042,05487262,diary,CHICK-FIL-A #4743,39.11,2023-03-13,Monday,Dining Out,3,1
txn_0000199,user_0002,05273042,05487262,diary,CHICK-FIL-A #8430,39.27,2023-03-16,Thursday,Dining Out,3,1
txn_0000200,user_0002,05273042,05487262,diary,CHICK-FIL-A #2557,62.59,2023-03-17,Friday,Dining Out,3,1
txn_0000201,user_0002,05273042,05487262,diary,CHICK-FIL-A #6120,23.67,2023-03-21,Tuesday,Dining Out,3,1
txn_0000202,user_0002,05273042,05487262,diary,CHICK-FIL-A #7132,61.77,2023-03-31,Friday,Dining Out,3,1
txn_0000203,user_0002,05273042,05487262,diary,SUBWAY #72163,43.93,2023-03-31,Friday,Dining Out,3,1
txn_0000204,user_0002,05273042,05487262,diary,CHICK-FIL-A #2398,22.52,2023-04-17,Monday,Dining Out,3,1
txn_0000205,user_0002,05273042,05487262,diary,CHICK-FIL-A #2582,38.78,2023-04-17,Monday,Dining Out,3,1
txn_0000206,user_0002,05273042,05487262,diary,CHICK-FIL-A #7105,45.47,2023-04-19,Wednesday,Dining Out,3,1
txn_0000207,user_0002,05273042,05487262,diary,SUBWAY #82924,48.75,2023-04-21,Friday,Dining Out,3,1
txn_0000208,user_0002,05273042,05487262,diary,CHICK-FIL-A #6400,9.94,2023-04-24,Monday,Dining Out,3,1
txn_0000209,user_0002,05273042,05487262,diary,CHICK-FIL-A #7730,41.04,2023-04-30,Sunday,Dining Out,3,1
txn_0000210,user_0002,05273042,05487262,diary,CHICK-FIL-A #7929,34.92,2023-04-30,Sunday,Dining Out,3,1
txn_0000211,user_0002,05273042,05487262,diary,SUBWAY #16743,57.65,2023-05-01,Monday,Dining Out,3,1
txn_0000212,user_0002,05273042,05487262,diary,SUBWAY #88696,23.17,2023-05-01,Monday,Dining Out,3,1
txn_0000213,user_0002,05273042,05487262,diary,CHICK-FIL-A #2697,51.78,2023-05-02,Tuesday,Dining Out,3,1
txn_0000214,user_0002,05273042,05487262,diary,CHICK-FIL-A #4485,41.07,2023-05-05,Friday,Dining Out,3,1
txn_0000215,user_0002,05273042,05487262,diary,CHICK-FIL-A #8900,26.86,2023-05-09,Tuesday,Dining Out,3,1
txn_0000216,user_0002,05273042,05487262,diary,CHICK-FIL-A #2773,42.72,2023-05-16,Tuesday,Dining Out,3,1
txn_0000217,user_0002,05273042,05487262,diary,CHICK-FIL-A #7022,41.85,2023-05-22,Monday,Dining Out,3,1
txn_0000218,user_0002,05273042,05487262,diary,CHICK-FIL-A #5564,45.02,2023-05-24,Wednesday,Dining Out,3,1
txn_0000219,user_0002,05273042,05487262,diary,CHICK-FIL-A #8030,47.43,2023-06-04,Sunday,Dining Out,3,1
txn_0000220,user_0002,05273042,05487262,diary,SUBWAY #91490,43.98,2023-06-05,Monday,Dining Out,3,1
txn_0000221,user_0002,05273042,05487262,diary,CHICK-FIL-A #1430,53.98,2023-06-20,Tuesday,Dining Out,3,1
txn_0000222,user_0002,05273042,05487262,diary,CHICK-FIL-A #5381,42.26,2023-07-03,Monday,Dining Out,3,1
txn_0000223,user_0002,05273042,05487262,diary,CHICK-FIL-A #5477,57.61,2023-07-05,Wednesday,Dining Out,3,1
txn_0000224,user_0002,05273042,05487262,diary,CHICK-FIL-A #6062,43.27,2023-07-08,Saturday,Dining Out,3,1
txn_0000225,user_0002,05273042,05487262,diary,SUBWAY #56009,24.44,2023-07-09,Sunday,Dining Out,3,1
txn_0000226,user_0002,05273042,05487262,diary,CHICK-FIL-A #3347,31.8,2023-07-10,Monday,Dining Out,3,1
txn_0000227,user_0002,05273042,05487262,diary,CHICK-FIL-A #7566,39.54,2023-07-18,Tuesday,Dining Out,3,1
txn_0000228,user_0002,05273042,05487262,diary,CHICK-FIL-A #1502,48.07,2023-07-24,Monday,Dining Out,3,1
txn_0000229,user_0002,05273042,05487262,diary,CHICK-FIL-A #9691,12.23,2023-08-01,Tuesday,Dining Out,3,1
txn_0000230,user_0002,05273042,05487262,diary,CHICK-FIL-A #7878,23.67,2023-08-03,Thursday,Dining Out,3,1
txn_0000231,user_0002,05273042,05487262,diary,CHICK-FIL-A #3578,48.91,2023-08-04,Friday,Dining Out,3,1
txn_0000232,user_0002,05273042,05487262,diary,CHICK-FIL-A #6314,17.0,2023-08-16,Wednesday,Dining Out,3,1
txn_0000233,user_0002,05273042,05487262,diary,CHICK-FIL-A #2391,14.57,2023-08-21,Monday,Dining Out,3,1
txn_0000234,user_0002,05273042,05487262,diary,SUBWAY #30392,37.3,2023-08-21,Monday,Dining Out,3,1
txn_0000235,user_0002,05273042,05487262,diary,CHICK-FIL-A #1815,61.41,2023-08-26,Saturday,Dining Out,3,1
txn_0000236,user_0002,05273042,05487262,diary,CHICK-FIL-A #5458,36.82,2023-09-08,Friday,Dining Out,3,1
